date,storenumber,total_lettuce_trans_sub
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-11,46673,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,12631,4
2015-03-12,12631,2
2015-03-12,12631,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,4
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-12,46673,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,4
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,4
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,24
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,4
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,4904,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,0
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,0
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,4
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,4
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,4
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,4
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,12631,2
2015-03-13,20974,2
2015-03-13,20974,4
2015-03-13,20974,4
2015-03-13,20974,2
2015-03-13,20974,2
2015-03-13,20974,2
2015-03-13,20974,4
2015-03-13,20974,4
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,4
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,4
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-13,46673,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,0
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,4
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,0
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,4904,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,4
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,6
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,6
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,2
2015-03-14,12631,4
2015-03-14,12631,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,4
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,0
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-14,46673,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,4
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,4
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,4904,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,0
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,4
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,12631,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,4
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,4
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,4
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,6
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-15,46673,6
2015-03-15,46673,2
2015-03-15,46673,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,4
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,4
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,2
2015-03-16,4904,4
2015-03-16,4904,2
2015-03-16,4904,2
